locname,nfil,alias,xcr,ycr,firstdate,lastdate,nyears,yearspan
B32C0615,1,32CP0093,142912.0,457705.0,1981-03-19,2010-12-29,26,30
B32C0616,1,32CP0094,142565.0,457283.0,1981-04-16,2010-12-29,30,30
B32C0617,1,32CP0098,142161.0,456302.0,1972-07-03,2010-12-29,37,39
B32C0618,1,32CP0099,141432.0,452937.0,1966-02-14,2010-11-09,45,45
B32C0619,1,32CP0100,141420.0,452640.0,1966-02-14,1996-11-27,31,31
B32C0620,1,32CP0101,141464.0,452200.0,1966-02-14,2010-11-08,45,45
B32C0621,1,32CP0104,142060.0,452400.0,1966-02-14,1986-08-14,21,21
B32C0622,1,32CP0105,141190.0,451958.0,1966-02-14,2010-11-08,44,45
B32C0623,1,32CP0109,142351.0,460930.0,1971-08-31,2010-12-29,40,40
B32C0624,1,32CP0110,142040.0,458100.0,1971-08-31,1994-12-30,24,24
B32C0625,1,32CP0111,144545.0,458287.0,1971-08-31,2010-12-29,40,40
B32C0626,1,32CP0112,144920.0,457140.0,1971-08-16,1971-12-29,1,1
B32C0627,1,32CP0113,142291.0,456915.0,1971-08-31,2005-10-14,35,35
B32C0628,1,32CP0115,142561.0,458976.0,1971-06-02,2005-10-14,35,35
B32C0629,1,32CP0116,141673.0,458097.0,1971-06-02,1975-10-01,5,5
B32C0630,1,32CP0117,141431.0,457681.0,1971-06-02,2010-12-29,40,40
B32C0631,1,32CP0118,142026.0,457299.0,1971-06-02,2010-12-29,40,40
B32C0632,1,32CP0119,141849.0,456921.0,1971-06-02,1995-08-28,25,25
B32C0633,1,32CP0120,142848.0,456935.0,1971-06-02,2010-12-29,40,40
B32C0634,1,32CP0121,145200.0,456780.0,1973-01-17,2001-12-14,29,29
B32C0635,1,32CP0122,145471.0,456551.0,1973-01-17,2010-11-10,38,38
B32C0636,1,32CP0123,145652.0,456412.0,1973-01-17,2005-07-28,33,33
B32C0637,1,32CP0124,145848.0,456192.0,1973-01-17,2010-11-09,38,38
B32C0638,1,32CP0126,141509.0,459297.0,1981-06-19,2005-07-28,25,25
B32C0639,1,32CP0127,141700.0,458120.0,1981-07-03,2005-10-14,25,25
B32C0640,1,32CP0128,142944.0,455557.0,1989-04-18,2005-07-28,17,17
B32C0641,1,32CP9001,143462.0,460407.0,1992-01-14,2005-10-14,14,14
B32C0642,1,32CP9004,143597.0,460448.0,1992-01-14,2010-12-29,15,19
B32C0643,1,32CP9005,143528.0,460425.0,1992-01-14,2010-12-29,15,19
B32C0644,1,32CL0644,140915.0,456397.0,2002-01-28,2007-10-30,6,6
B32C0652,2,,143390.0,450280.0,2003-09-26,2007-11-14,5,5
B32C0653,3,,148320.0,450752.0,2003-10-14,2007-11-14,5,5
B32C0655,1,32CL0006,140150.0,461200.0,1962-03-06,1963-09-06,2,2
B32C0656,1,32CL0006,140150.0,461190.0,1964-03-01,2000-05-27,35,37
B32C0657,1,32CL0007,140820.0,461380.0,1952-08-28,1991-08-28,40,40
B32C0658,1,32CL0013,144240.0,459770.0,1956-03-28,1981-02-19,26,26
B32C0659,1,32CL0016,144140.0,451440.0,1957-05-10,2007-10-15,47,51
B32C0660,1,32CL0017,142450.0,450500.0,1957-05-28,1968-01-14,12,12
B32C0661,1,32CL0022,144480.0,458410.0,1956-03-28,1971-07-31,16,16
B32C0662,1,32CL0028,143550.0,457870.0,1956-03-28,1976-05-17,21,21
B32C0663,1,32CL0029,143980.0,457670.0,1956-03-28,1981-02-19,26,26
B32C0664,1,32CL0030,144920.0,457140.0,1956-03-28,1971-05-03,16,16
B32C0665,1,32CL0034,140760.0,456980.0,1952-09-01,1956-02-29,5,5
B32C0666,1,32CL0034,140600.0,456850.0,1960-01-01,1991-03-07,32,32
B32C0667,1,32CL0034,140600.0,456820.0,1991-03-08,2000-10-27,10,10
B32C0668,1,32CL0035,143520.0,456800.0,1956-03-28,1985-10-29,30,30
B32C0669,1,32CL0043,140340.0,457390.0,1956-03-28,1977-09-01,22,22
B32C0670,1,32CL0044,144360.0,450450.0,1951-04-16,1965-03-15,15,15
B32C0671,1,32CL0044,144220.0,450590.0,1965-04-01,1967-07-16,3,3
B32C0672,1,32CL0044,144190.0,450500.0,1968-02-29,2000-08-30,33,33
B32C0673,1,32CL0049,141490.0,455510.0,1951-04-14,1961-03-14,11,11
B32C0674,1,32CL0049,141480.0,455510.0,1961-06-14,1971-03-15,11,11
B32C0675,1,32CL0049,141480.0,455360.0,1971-03-29,1982-04-28,12,12
B32C0676,1,32CL0049,141500.0,455330.0,1982-05-14,1996-03-28,15,15
B32C0677,1,32CL0049,141490.0,455295.0,1996-04-12,2019-06-25,24,24
B32C0678,1,32CL0050,143385.0,455484.0,1956-03-28,2010-11-09,52,55
B32C0679,1,32CL0054,143660.0,454740.0,1952-07-29,1968-10-14,17,17
B32C0680,1,32CL0054,143690.0,454720.0,1969-10-14,1972-12-14,4,4
B32C0681,1,32CL0055,140680.0,452960.0,1962-03-06,1964-01-14,3,3
B32C0682,1,32CL0055,140610.0,452990.0,1964-02-28,1975-07-28,12,12
B32C0683,1,32CL0056,141600.0,453500.0,1960-08-29,1970-04-28,11,11
B32C0684,1,32CL0057,140350.0,452450.0,1952-07-29,1971-12-14,18,20
B32C0685,1,32CL0057,140370.0,452470.0,1972-08-29,1975-10-20,4,4
B32C0686,1,32CL0057,140330.0,452470.0,1975-12-19,1989-03-15,15,15
B32C0687,1,32CL0059,140810.0,452960.0,1951-04-16,1971-08-30,21,21
B32C0688,1,32CL0060,141570.0,451280.0,1952-07-29,1957-12-18,6,6
B32C0689,1,32CL0060,141590.0,451300.0,1960-08-29,1989-03-15,30,30
B32C0690,1,32CL0063,143290.0,451080.0,1952-07-29,1957-12-18,6,6
B32C0691,1,32CL0063,143120.0,451120.0,1960-08-29,1972-12-28,13,13
B32C0692,1,32CL0063,143290.0,451080.0,1973-04-27,1979-04-27,7,7
B32C0693,1,32CL0063,143280.0,451070.0,1979-12-14,1988-10-13,10,10
B32C0694,1,32CL0063,143320.0,451080.0,1989-04-28,1989-04-28,1,1
B32C0695,1,32CL0063,143320.0,451060.0,1992-12-14,1996-08-30,5,5
B32C0696,1,32CL0064,141580.0,450770.0,1952-06-07,1997-11-14,44,46
B32C0697,1,32CL0064,141615.0,450805.0,1997-11-21,2019-06-26,23,23
B32C0698,1,32CL0065,144210.0,450820.0,1964-02-14,2000-08-28,36,37
B32C0699,1,32CL0066,144760.0,450320.0,1959-06-15,1977-10-14,19,19
B32C0700,1,32CL0067,144680.0,450260.0,1959-06-15,1980-04-28,22,22
B32C0701,1,32CL0068,144850.0,450290.0,1959-06-15,1975-01-28,16,17
B32C0702,1,32CL0070,144600.0,450210.0,1959-06-15,1973-10-29,15,15
B32C0703,1,32CL0074,144780.0,450240.0,1959-06-15,1982-03-30,24,24
B32C0704,1,32CL0075,144540.0,450180.0,1959-06-15,1973-10-29,15,15
B32C0705,1,32CL0076,144710.0,450200.0,1959-06-15,1986-12-15,28,28
B32C0706,1,32CL0077,144630.0,450130.0,1959-06-15,1986-12-15,27,28
B32C0707,1,32CL0078,147770.0,450740.0,1952-01-14,2000-01-28,49,49
B32C0708,1,32CL0079,142330.0,461000.0,1956-03-28,1971-05-03,16,16
B32C0709,1,32CL0080,141500.0,459300.0,1956-03-28,1971-10-28,16,16
B32C0710,1,32CL0081,142571.0,459736.0,1956-03-28,2010-12-29,55,55
B32C0711,1,32CL0082,141950.0,459030.0,1956-03-28,1981-05-04,26,26
B32C0712,1,32CL0083,142180.0,458620.0,1956-03-28,1981-05-04,26,26
B32C0713,1,32CL0084,142450.0,458500.0,1959-09-28,1981-04-01,23,23
B32C0714,1,32CL0086,142650.0,458320.0,1956-03-28,1981-02-02,26,26
B32C0715,1,32CL0087,142040.0,458100.0,1959-09-28,1971-07-01,13,13
B32C0716,1,32CL0088,143680.0,458880.0,1956-03-28,1981-02-02,26,26
B32C0717,1,32CL0089,143400.0,458540.0,1956-03-28,1981-03-19,26,26
B32C0718,1,32CL0090,143170.0,458180.0,1956-03-28,1981-03-19,26,26
B32C0719,1,32CL0091,141790.0,457550.0,1959-09-28,1970-03-02,12,12
B32C0720,1,32CL0092,142500.0,457770.0,1959-09-28,1981-01-19,23,23
B32C0721,1,32CL0093,142870.0,457710.0,1956-03-28,1981-03-04,26,26
B32C0722,1,32CL0094,142580.0,457280.0,1956-03-28,1981-04-01,26,26
B32C0723,1,32CL0095,140760.0,456040.0,1960-02-15,1967-03-28,8,8
B32C0724,1,32CL0095,140780.0,456180.0,1967-04-14,1971-12-14,5,5
B32C0725,1,32CL0095,140945.0,456440.0,1972-02-28,2003-05-14,31,32
B32C0726,1,32CL0096,142300.0,456880.0,1956-03-28,1971-07-01,16,16
B32C0727,1,32CL0097,142790.0,457030.0,1959-09-28,1968-10-14,10,10
B32C0728,1,32CL0098,142160.0,456310.0,1956-03-28,1972-01-28,17,17
B32C0729,1,32CL0201,140900.0,454200.0,1957-11-14,1993-06-15,36,37
B32C0730,1,32CL9002,143505.0,460326.0,1992-01-14,2018-01-19,27,27
B32C0731,1,32CL9003,143611.0,460382.0,1992-01-14,2018-01-19,27,27
B32C0732,3,32CP7000,146200.0,453100.0,1996-06-28,1996-11-14,1,1
B32C0733,3,32CP7600,141630.0,455425.0,1993-05-03,2011-08-28,19,19
B32C0734,1,32CP7601,141935.0,455585.0,1993-05-03,2011-08-28,19,19
B32C0735,2,32CP7602,142115.0,455865.0,1993-05-03,2011-08-28,19,19
B32C0736,1,32CP7603,141688.0,455775.0,1993-05-03,2011-08-28,19,19
B32C0737,1,32CP7604,141675.0,456135.0,1993-05-03,2011-08-28,19,19
B32C0738,1,32CP7605,141750.0,456375.0,1993-05-03,2011-08-28,19,19
B32C0739,2,32CP7613,143057.0,454538.0,1991-12-28,2011-08-28,20,21
B32C0740,1,32CP7614,142865.0,454455.0,1991-12-28,1995-02-14,5,5
B32C0741,2,32CP7615,142750.0,454200.0,1991-12-28,2011-08-28,20,21
B32C0742,2,32CP7616,142475.0,454060.0,1991-12-28,1996-04-29,6,6
B32C0743,1,32CP7617,142200.0,454020.0,1991-12-28,2011-08-14,17,21
B32C0744,1,32CP7618,141950.0,453820.0,1991-12-28,1995-02-14,5,5
B32C0745,1,32CP7619,143335.0,454375.0,1991-12-28,1995-02-14,5,5
B32C0746,2,32CP7620,143045.0,454210.0,1991-12-28,1995-02-14,5,5
B32C0747,1,32CP7621,142875.0,454100.0,1991-12-28,1995-02-14,5,5
B32C0748,1,32CP7622,142825.0,453745.0,1991-12-28,2011-08-28,20,21
B32C0749,1,32CP7623,142525.0,453750.0,1991-12-28,1995-02-28,5,5
B32C0750,2,32CP7624,142285.0,453525.0,1991-12-28,1995-02-14,5,5
B32C0751,1,32CP7625,142575.0,453575.0,1991-12-28,1995-02-14,5,5
B32C0752,1,32CP7626,143200.0,454575.0,1991-12-28,1993-01-28,3,3
B32C0753,1,32CP7627,142910.0,454650.0,1991-12-28,1995-02-14,5,5
B32C0754,1,32CP7628,142665.0,454525.0,1991-12-28,1995-02-14,5,5
B32C0755,1,32CP7629,142315.0,454205.0,1991-12-28,2000-01-14,9,10
B32C0756,1,32CP7630,142500.0,454200.0,1991-12-28,1995-02-14,5,5
B32C0757,1,32CP7631,142140.0,454140.0,1991-12-28,1995-02-14,5,5
B32C0758,1,32CP7632,142290.0,453840.0,1991-12-28,1995-02-14,5,5
B32C0759,1,32CP7633,142450.0,453800.0,1991-12-28,2011-08-28,19,21
B32C0760,1,32CP7634,142000.0,453990.0,1994-10-31,1995-05-28,2,2
B32C0761,1,32CP7634,142000.0,454040.0,1995-08-29,2011-08-28,16,17
B32C0762,2,32CP7635,142200.0,453725.0,1995-02-28,2011-08-28,16,17
B32C0763,3,32CP7642,142475.0,454110.0,1998-04-28,2011-08-28,14,14
B32C1764,1,,147837.0,459663.0,2009-10-22,2013-12-02,5,5
B32C1765,3,,148803.0,461719.0,2005-08-19,2018-02-16,14,14
B32C1798,1,,141470.0,455188.0,1987-01-28,2011-12-30,25,25
B32C1799,1,,140571.0,454880.0,1987-03-28,2010-05-31,24,24
B32C1800,1,,140571.0,455934.0,2009-03-05,2011-05-13,3,3
B32C1801,1,,140572.0,455935.0,2009-03-05,2011-05-11,3,3
B32C1803,1,,140185.0,461263.0,2011-11-25,2019-02-18,9,9
B32C1804,1,,140791.0,457121.0,2011-11-18,2019-02-18,9,9
B32C1805,1,,140741.0,457643.0,2011-11-18,2015-04-29,5,5
B32C1806,1,,140487.0,458090.0,2011-11-18,2018-08-23,8,8
B32C1807,1,,141018.0,458043.0,2011-11-18,2019-02-18,9,9
B32C1808,1,,140669.0,458286.0,2011-11-18,2019-02-18,9,9
B32C1809,1,,140908.0,458650.0,2011-11-18,2019-02-18,9,9
B32C1810,1,,140803.0,459008.0,2011-11-18,2019-02-17,9,9
B32C1811,1,,141858.0,459437.0,2011-11-18,2019-02-18,9,9
B32C1812,1,,141910.0,459787.0,2011-11-18,2015-11-17,5,5
B32C1813,1,,141475.0,460132.0,2011-11-18,2019-02-18,9,9
B32C1814,1,,143159.0,459969.0,2011-11-18,2019-02-18,7,9
B32C1815,1,,142003.0,459162.0,2011-11-25,2018-03-14,8,8
B32C1816,1,,140519.0,450426.0,2011-12-16,2018-11-07,8,8
B32C1817,1,,140921.0,450352.0,2011-12-16,2019-05-26,9,9
B32C1818,1,,144512.0,454155.0,2012-02-14,2019-05-16,8,8
B32C1819,1,,145146.0,456367.0,2012-02-14,2019-05-16,8,8
B32C1820,1,,145342.0,455337.0,2012-02-09,2019-05-16,8,8
B32C1821,1,,144767.0,456196.0,2012-02-09,2019-05-16,8,8
B32C1822,1,,143584.0,454495.0,2011-12-16,2019-05-16,9,9
B32C1823,1,,142445.0,460494.0,2011-12-16,2019-02-18,9,9
B32C1824,1,,143208.0,460665.0,2011-12-16,2018-08-22,8,8
B32C1825,1,,141169.0,461387.0,2011-12-16,2018-08-22,8,8
B32C1827,1,,140890.0,456402.0,2012-02-14,2014-07-11,3,3
B32C1828,1,,144562.0,453957.0,2012-03-26,2019-05-16,8,8
B32C1829,1,,144580.0,453941.0,2012-02-01,2012-03-26,1,1
B32C1830,1,,144580.0,453820.0,2012-02-01,2012-04-18,1,1
B32C1831,1,,141675.0,459890.0,2012-04-18,2015-08-12,4,4
B32C1832,1,,141731.0,459878.0,2012-04-18,2014-12-17,3,3
B32C1833,1,,142487.0,454977.0,2012-09-07,2019-05-16,8,8
B32C1834,1,,144945.0,453145.0,2012-09-07,2019-05-16,8,8
B32C1844,1,,142641.0,461577.0,2015-09-02,2019-02-18,5,5
B32C1855,2,,141744.0,452855.0,2016-08-25,2019-05-28,4,4
B32C1856,1,,141495.0,453049.0,2016-08-25,2019-05-27,4,4
B32C1857,1,,141311.0,453359.0,2016-08-25,2019-05-27,4,4
B32C1858,1,,141405.0,453703.0,2016-08-25,2019-05-27,4,4
B32C1859,1,,141791.0,453835.0,2016-08-25,2019-05-27,4,4
B32C1860,2,,141647.0,453579.0,2016-08-25,2019-05-04,4,4
B32C1861,1,,141960.0,453502.0,2016-08-25,2019-05-27,4,4
B32C1862,1,,142366.0,452899.0,2016-08-25,2019-05-27,4,4
B32C1863,1,,142342.0,453354.0,2016-08-25,2019-05-27,4,4
B32C1864,2,,142647.0,453143.0,2016-09-01,2019-05-28,4,4
B32C1865,1,,142907.0,453012.0,2016-09-01,2019-05-27,4,4
B32C1866,1,,142773.0,452762.0,2016-08-25,2019-05-27,4,4
B32C1867,1,,141999.0,453028.0,2016-08-25,2019-07-24,4,4
B32C1871,1,,148287.0,451103.0,2017-06-09,2019-07-29,3,3
B32C1872,1,,148043.0,451785.0,2017-07-09,2019-07-29,3,3
B32C1873,1,,146953.0,451317.0,2017-06-09,2019-07-29,3,3
B32C1874,1,,146958.0,450783.0,2017-06-09,2019-07-29,3,3
B32D0056,1,32DP0056,153300.0,459510.0,1954-11-29,2008-03-28,55,55
B32D0088,2,32DP0088,158297.0,457545.0,1973-02-01,2019-06-25,45,47
B32D0110,1,32DP0110,156700.0,450300.0,1973-01-18,1978-12-15,6,6
B32D0112,1,32DP0112,152440.0,451029.0,1973-02-14,1974-11-28,2,2
B32D0114,5,32DP0114,150202.0,454842.0,1973-02-02,2010-11-09,38,38
B32D0127,1,32DP0127,153375.0,461276.0,1966-07-28,1990-12-14,25,25
B32D0128,1,32DP0128,153167.0,461274.0,1966-07-28,1990-12-14,25,25
B32D0129,1,32DP0024,153255.0,461210.0,1966-07-28,1990-12-14,25,25
B32D0130,1,32DP0025,153302.0,461230.0,1966-07-28,1990-12-14,25,25
B32D0135,5,32DP0135,159808.0,454674.0,1973-01-19,2010-11-04,38,38
B32D0136,2,32DP0136,153344.0,457123.0,1972-10-16,2010-11-05,39,39
B32D0137,3,32DP0137,156013.0,457361.0,1972-10-03,2010-11-05,39,39
B32D0138,1,32DP0138,151856.0,455323.0,1973-02-14,2010-11-05,38,38
B32D0139,2,32DP0139,154098.0,455037.0,1972-10-03,2013-02-13,41,42
B32D0140,1,32DP0140,151877.0,452961.0,1972-12-27,2009-10-14,38,38
B32D0141,2,32DP0141,154487.0,453300.0,1972-10-03,2009-08-28,38,38
B32D0142,3,32DP0142,157284.0,452558.0,1972-10-03,2010-11-04,38,39
B32D0143,2,32DP0143,154470.0,451419.0,1972-10-03,2009-08-28,38,38
B32D0144,2,32DP0144,158592.0,450822.0,1972-10-03,2010-12-28,39,39
B32D0145,2,32DP0145,156972.0,454783.0,1976-05-04,2019-06-27,44,44
B32D0148,2,32DP0148,155670.0,460027.0,1975-09-29,2007-08-28,33,33
B32D0149,3,32DP0149,159171.0,460930.0,1975-09-29,2019-06-24,45,45
B32D0151,1,32DP0151,159188.0,455030.0,1976-09-06,2010-11-05,35,35
B32D0152,1,32DP0152,159400.0,454400.0,1976-06-04,2004-05-13,29,29
B32D0153,1,32DP0153,159738.0,454871.0,1976-05-20,2010-11-04,35,35
B32D0163,2,32DP0163,151015.0,460204.0,1979-05-02,2019-06-17,41,41
B32D0164,1,32DP0164,152200.0,457970.0,1980-01-28,2017-04-06,38,38
B32D0165,2,32DP0165,152501.0,451577.0,1979-05-02,2019-06-27,39,41
B32D0166,2,32DP0166,154925.0,456377.0,1979-04-27,2019-06-27,41,41
B32D0171,5,32DP0171,154958.0,450500.0,1984-05-01,2018-07-29,35,35
B32D0172,1,32DP0172,156250.0,454840.0,1982-01-28,1994-02-28,13,13
B32D0173,2,32DP0173,159656.0,453867.0,1982-01-20,2010-11-04,29,29
B32D0185,5,32DP0185,157260.0,460000.0,1984-02-28,2019-06-20,36,36
B32D0189,3,32DP0189,154170.0,452666.0,1984-05-01,2012-02-16,29,29
B32D0190,5,32DP0190,159177.0,454436.0,1984-05-29,2009-08-14,26,26
B32D0191,4,32DP0191,159957.0,454578.0,1984-05-29,2010-11-04,27,27
B32D0192,3,32DP0192,159818.0,454688.0,1984-05-29,2010-11-04,27,27
B32D0199,2,32DP0199,155966.0,462254.0,1988-01-14,2017-09-06,29,30
B32D0203,1,32DP0203,155765.0,453136.0,1993-05-12,2019-01-19,27,27
B32D0207,1,32DP0207,151420.0,461830.0,1996-11-19,2019-06-24,24,24
B32D0251,2,32DP0251,159891.0,454177.0,2004-10-01,2010-11-04,7,7
B32D0252,1,32DB0001,155019.0,462297.0,1952-01-18,2010-10-21,57,59
B32D0253,1,32DB0005,154308.0,461289.0,1966-07-28,2010-10-21,44,45
B32D0254,1,32DB0006,155303.0,461964.0,1952-01-14,2005-07-28,45,54
B32D0255,1,32DB0009,157700.0,460430.0,1954-05-14,1972-01-14,19,19
B32D0256,1,32DB0014,152970.0,452950.0,1952-01-28,1992-11-30,41,41
B32D0257,1,32DB0015,153860.0,452740.0,1952-01-28,1980-10-29,29,29
B32D0258,1,32DB0023,154796.0,462223.0,1966-07-28,1992-03-13,26,27
B32D0259,1,32DP0004,151510.0,461960.0,1956-01-28,1992-05-27,37,37
B32D0260,1,32DP0018,158031.0,450316.0,1965-10-28,2015-06-29,51,51
B32D0261,1,32DP0020,158430.0,450120.0,1965-10-28,2002-08-28,35,38
B32D0262,1,32DP0021,158808.0,450796.0,1965-10-28,2015-06-29,51,51
B32D0263,1,32DP0022,158960.0,450530.0,1965-10-28,2015-06-29,51,51
B32D0264,1,32DP0027,155540.0,462180.0,1971-01-14,1978-04-14,8,8
B32D0265,1,32DP0028,156020.0,462250.0,1971-01-14,2003-04-28,32,33
B32D0266,1,32DP0029,155426.0,461521.0,1971-01-14,2017-12-14,46,47
B32D0267,1,32DP0030,154707.0,461265.0,1971-01-14,2019-06-20,48,49
B32D0268,1,32DP0031,159200.0,454690.0,1973-01-18,1979-12-27,7,7
B32D0269,2,32DP0032,158760.0,454840.0,1973-01-19,1978-12-21,6,6
B32D0270,1,32DP0033,159900.0,455010.0,1973-01-19,1976-02-20,4,4
B32D0271,2,32DP0034,159940.0,455590.0,1973-01-19,2001-11-28,23,29
B32D0272,1,32DP0035,159850.0,454260.0,1973-01-19,1985-04-16,13,13
B32D0273,2,32DP0036,159870.0,453640.0,1973-01-19,1978-11-20,6,6
B32D0274,1,32DP0037,159600.0,454390.0,1973-01-19,1975-01-06,3,3
B32D0275,2,32DP0040,157724.0,455732.0,1993-02-18,2019-06-25,26,27
B32D0276,1,32DP0167,152537.0,460642.0,1988-01-14,1992-03-13,4,5
B32D0277,2,32DP0277,155691.0,461810.0,2002-11-22,2017-12-14,16,16
B32D0278,1,32DL0278,156005.0,461814.0,2002-11-15,2015-03-12,14,14
B32D0279,2,32DP0279,154494.0,462498.0,2002-11-22,2017-12-14,16,16
B32D0280,2,32DP0280,155358.0,462370.0,2002-11-22,2017-12-14,16,16
B32D0281,1,32DL0281,155185.0,462240.0,2002-11-22,2017-12-14,16,16
B32D0282,2,32DP0282,156605.0,462250.0,2002-11-15,2017-12-14,16,16
B32D0283,1,32DL0283,156269.0,462068.0,2002-11-29,2017-12-14,16,16
B32D0284,2,32DP0284,155967.0,462079.0,2002-11-15,2017-12-14,16,16
B32D0285,1,32DL0285,154832.0,462059.0,2002-10-28,2017-12-14,16,16
B32D0287,1,32DL0287,154884.0,462490.0,2002-10-28,2017-12-14,16,16
B32D0288,1,32DL0288,155321.0,462027.0,2002-11-14,2017-12-14,16,16
B32D0291,1,32DL0002,156397.0,462515.0,1956-01-28,2017-12-14,61,62
B32D0292,1,32DL0003,158500.0,462060.0,1952-01-14,1968-03-28,17,17
