locname,nmeas,firstyear,lastyear,nyears,yearspan,mean,std,q05,q50,q95,q95-q05,ref,firstdate,lastdate,alias,xcr,ycr
P26A0014,1249.0,2016.0,2019.0,4.0,4.0,-5.372153722978389,0.1340197868726403,-5.58,-5.36,-5.16,0.41999999999999993,NAP,2016-04-18,2019-11-19,,148972.0,492049.0
P26B0001,70.0,1999.0,2003.0,5.0,5.0,-3.7438571428571428,0.6160046415624651,-4.5065,-3.29,-3.0735,1.4329999999999998,NAP,1999-05-28,2003-08-28,26BS7000,151646.0,497619.0
P26B0002,81.0,1999.0,2003.0,5.0,5.0,-3.3127160493827175,0.6040612807192641,-4.01,-3.41,-2.55,1.46,NAP,1999-05-28,2003-12-28,26BS7001,156361.0,499496.0
P26B0003,1242.0,1999.0,2015.0,9.0,17.0,-4.294066022544253,0.20587770594094507,-4.66,-4.29,-4.05,0.6100000000000003,NAP,1999-05-28,2015-09-14,26BS7002,157028.0,496693.0
P26B0004,52.0,2001.0,2004.0,4.0,4.0,-3.3765384615384635,0.2714224304411968,-3.816,-3.275,-3.0655,0.7504999999999997,NAP,2001-01-14,2004-02-14,26BS7003,155297.0,496696.0
P26B0005,89.0,1999.0,2004.0,6.0,6.0,-3.5337078651685374,0.3086494850093339,-3.846,-3.63,-3.13,0.7160000000000002,NAP,1999-05-28,2004-10-28,26BS7004,155453.0,496665.0
P26B0006,93.0,1999.0,2004.0,6.0,6.0,-3.733548387096773,0.4066716578606787,-4.18,-3.94,-3.19,0.9899999999999998,NAP,1999-05-28,2004-11-28,26BS7005,155442.0,496537.0
P26B0007,87.0,1999.0,2004.0,6.0,6.0,-3.8086206896551733,0.47465819382194346,-4.281,-4.06,-3.1189999999999998,1.162,NAP,1999-05-28,2004-11-28,26BS7006,153389.0,495193.0
P26B0008,1343.0,1999.0,2015.0,10.0,17.0,-4.837803425167553,0.28190381627002514,-5.04,-4.86,-4.72,0.3200000000000003,NAP,1999-05-28,2015-12-09,26BS7007,154874.0,494774.0
P26B0009,86.0,1999.0,2004.0,6.0,6.0,-3.9208139534883726,0.5268200164053778,-4.4975000000000005,-4.145,-3.23,1.2675000000000005,NAP,1999-05-28,2004-11-28,26BS7008,154434.0,494503.0
P26B0010,78.0,1999.0,2004.0,6.0,6.0,-4.304487179487179,0.37047406427580376,-4.7975,-4.525,-3.82,0.9775000000000005,NAP,1999-05-28,2004-11-28,26BS7010,154506.0,494406.0
P26B0012,102.0,1999.0,2004.0,6.0,6.0,-6.472450980392157,0.8868907042785277,-7.1875,-7.04,-5.15,2.0374999999999996,NAP,1999-05-28,2004-11-28,26BS7013,152571.0,491958.0
P26B0013,184.0,1999.0,2015.0,7.0,17.0,-3.5732608695652237,0.6150855974829307,-4.197,-3.72,-2.19,2.007,NAP,1999-05-28,2015-12-07,26BS7014,151047.0,494113.0
P26B0014,57.0,1999.0,2003.0,4.0,5.0,-4.665438596491227,0.7438175423723562,-5.452,-5.27,-3.91,1.5419999999999998,NAP,1999-05-28,2003-08-28,26BS7015,151002.0,494049.0
P26B0015,0.0,,,0.0,,,,,,,,NAP,,,,157659.0,488280.0
P26B0016,0.0,,,0.0,,,,,,,,NAP,,,,155322.0,491594.0
P26B0017,1249.0,2015.0,2019.0,5.0,5.0,-3.7734827862289846,0.19641610616938565,-4.11,-3.73,-3.51,0.6000000000000005,NAP,2015-12-10,2019-11-19,,155452.0,496665.0
P26B0018,1282.0,2015.0,2019.0,5.0,5.0,-3.802893915756646,0.21582288755364398,-4.22,-3.74,-3.54,0.6799999999999997,NAP,2015-12-10,2019-11-19,,155279.0,496602.0
P26B0019,1003.0,2015.0,2019.0,5.0,5.0,-4.67401794616152,0.2642794362717178,-5.09,-4.65,-4.3,0.79,NAP,2015-12-10,2019-11-19,,154881.0,494763.0
P26B0020,1121.0,2015.0,2019.0,5.0,5.0,-5.070383586083859,0.12524951902525244,-5.3,-5.05,-4.91,0.3899999999999997,NAP,2015-12-10,2019-07-16,,155569.0,493778.0
P26B0021,1208.0,2015.0,2019.0,5.0,5.0,-3.7912582781457,0.24116000975336,-4.27,-3.73,-3.5,0.7699999999999996,NAP,2015-12-10,2019-10-11,,151054.0,494129.0
P26B0022,1115.0,2016.0,2019.0,4.0,4.0,-3.7444843049327274,0.18386919301351204,-4.19,-3.72,-3.52,0.6700000000000004,NAP,2016-05-25,2019-11-19,,157022.0,496672.0
P26C0001,157.0,1995.0,2003.0,9.0,9.0,-0.49267515923566846,0.21383069676494265,-0.73,-0.48,-0.11400000000000034,0.6159999999999997,NAP,1995-02-14,2003-03-27,26CS7004,140850.0,479370.0
P26C0002,162.0,1995.0,2003.0,9.0,9.0,0.346604938271605,0.08950633122578129,0.21,0.34,0.5,0.29000000000000004,NAP,1995-02-14,2003-03-27,26CS7005,141200.0,479540.0
P26C0003,0.0,,,0.0,,,,,,,,NAP,,,,140812.0,486320.0
P26C0004,0.0,,,0.0,,,,,,,,NAP,,,,141023.0,484003.0
P26C0005,0.0,,,0.0,,,,,,,,NAP,,,,143292.0,483943.0
P26C0006,0.0,,,0.0,,,,,,,,NAP,,,,148548.0,486277.0
P26C0007,0.0,,,0.0,,,,,,,,NAP,,,,143205.0,487388.0
P26C0008,0.0,,,0.0,,,,,,,,NAP,,,,140075.0,484732.0
P26C0009,0.0,,,0.0,,,,,,,,NAP,,,,148737.0,482732.0
P26C0010,314.0,2013.0,2014.0,2.0,2.0,-0.524171974522293,0.06391474736641839,-0.6735,-0.51,-0.45,0.22349999999999998,NAP,2013-11-01,2014-09-10,,147284.0,476615.0
P26C0011,1914.0,2014.0,2020.0,7.0,7.0,-0.5262904911180772,0.11408781040258416,-0.75,-0.5,-0.38,0.37,NAP,2014-10-30,2020-12-08,,147297.0,476613.0
P26D0001,0.0,,,0.0,,,,,,,,NAP,,,,158987.0,475873.0
P26D0002,0.0,,,0.0,,,,,,,,NAP,,,,157238.0,479818.0
P26D0003,0.0,,,0.0,,,,,,,,NAP,,,,151665.0,484830.0
P26D0004,0.0,,,0.0,,,,,,,,NAP,,,,154534.0,486421.0
P26D0005,0.0,,,0.0,,,,,,,,NAP,,,,159930.0,485057.0
P26D0006,0.0,,,0.0,,,,,,,,NAP,,,,157517.0,482372.0
P26E0001,0.0,,,0.0,,,,,,,,NAP,,,,164826.0,491081.0
P26F0001,600.0,1981.0,2007.0,27.0,27.0,-2.7212666666666703,0.18935369089611703,-3.05,-2.7,-2.4,0.6499999999999999,NAP,1981-02-11,2007-11-30,26FS7000,179960.0,493350.0
P26F0002,62.0,1997.0,2000.0,4.0,4.0,-3.667419354838709,0.11002139112234027,-3.77,-3.705,-3.47,0.2999999999999998,NAP,1997-12-15,2000-06-28,26FS7832,173288.0,489875.0
P26F0003,278.0,1997.0,2009.0,13.0,13.0,-3.0926258992805735,0.16305502928736423,-3.35,-3.0949999999999998,-2.84,0.5100000000000002,NAP,1997-12-15,2009-09-13,26FS7833,172825.0,490200.0
P26F0004,0.0,,,0.0,,,,,,,,NAP,,,26FS7834,172900.0,489930.0
P26F0005,0.0,,,0.0,,,,,,,,NAP,,,26FS7835,173020.0,490030.0
P26F0006,0.0,,,0.0,,,,,,,,NAP,,,26FS7836,173053.0,490068.0
P26F0007,1.0,2011.0,2011.0,1.0,1.0,-2.92,,-2.92,-2.92,-2.92,0.0,NAP,2011-07-15,2011-07-15,26FS7837,173100.0,490100.0
P26F0008,0.0,,,0.0,,,,,,,,NAP,,,26FS7838,173213.0,489888.0
P26F0009,2.0,2011.0,2011.0,1.0,1.0,-3.2,0.014142135623730963,-3.209,-3.2,-3.191,0.018000000000000238,NAP,2011-02-14,2011-02-28,26FS7839,173862.0,490550.0
P26F0010,370.0,1997.0,2013.0,17.0,17.0,-3.56121621621621,0.08234623023150885,-3.71,-3.54,-3.4445,0.26549999999999985,NAP,1997-12-15,2013-11-27,26FS7840,171225.0,489000.0
P26F0011,525.0,1997.0,2020.0,24.0,24.0,-2.878552380952378,0.0939861510173743,-3.02,-2.89,-2.7420000000000004,0.2779999999999996,NAP,1997-12-15,2020-11-24,26FS7841,172308.0,489575.0
P26F0012,114.0,1997.0,2002.0,6.0,6.0,-3.9783333333333335,0.1159334312093643,-4.1335,-3.99,-3.75,0.38349999999999973,NAP,1997-12-15,2002-10-14,26FS7842,173133.0,490125.0
P26F0013,124.0,2001.0,2013.0,9.0,13.0,-3.4794354838709682,0.0973744964135707,-3.68,-3.47,-3.3315,0.34850000000000003,NAP,2001-11-14,2013-05-16,26FS7846,173232.0,489840.0
P26F0014,0.0,,,0.0,,,,,,,,NAP,,,,176393.0,492824.0
P26F0017,216.0,2000.0,2009.0,10.0,10.0,-3.073564814814814,0.10273368353655396,-3.1925,-3.105,-2.86,0.3325,NAP,2000-03-14,2009-09-13,,173496.0,490637.0
P26F0018,181.0,2000.0,2009.0,9.0,10.0,-3.1492265193370166,0.19596047947236678,-3.46,-3.14,-2.84,0.6200000000000001,NAP,2000-03-14,2009-09-13,,172513.0,489959.0
P26F0019,181.0,2000.0,2009.0,9.0,10.0,-3.1692265193370153,0.18691489020863647,-3.47,-3.18,-2.85,0.6200000000000001,NAP,2000-03-14,2009-09-13,,172671.0,490080.0
P26F0020,149.0,2014.0,2020.0,7.0,7.0,-3.4214765100671163,0.13065001649199934,-3.62,-3.41,-3.23,0.3900000000000001,NAP,2014-07-07,2020-11-24,,172835.0,489537.0
P26F0021,163.0,2014.0,2020.0,7.0,7.0,-3.5254601226993865,0.14306263177315515,-3.77,-3.51,-3.32,0.4500000000000002,NAP,2014-07-07,2020-11-24,,174082.0,490343.0
P26F0022,96.0,2014.0,2019.0,6.0,6.0,-4.3057291666666675,0.16541332468231254,-4.5,-4.3,-4.08,0.41999999999999993,NAP,2014-07-07,2019-10-22,,174089.0,490343.0
P26F0023,163.0,2014.0,2020.0,7.0,7.0,-3.1396932515337417,0.09947034617910956,-3.26,-3.15,-2.951,0.3089999999999997,NAP,2014-07-07,2020-11-24,,173175.0,490524.0
P26F0024,146.0,2014.0,2020.0,7.0,7.0,-3.317260273972603,0.07750880304126709,-3.42,-3.32,-3.19,0.22999999999999998,NAP,2014-07-07,2020-11-24,,173164.0,490539.0
P26F0025,166.0,2014.0,2020.0,7.0,7.0,-3.4489156626506,0.16865968639186027,-3.7275,-3.43,-3.2,0.5274999999999999,NAP,2014-07-07,2020-11-24,,172111.0,490485.0
P26F0026,162.0,2014.0,2020.0,7.0,7.0,-4.3214197530864205,0.056070799122398554,-4.4,-4.33,-4.22,0.1800000000000006,NAP,2014-07-07,2020-11-24,,172082.0,490463.0
P26G0001,205.0,1998.0,2007.0,10.0,10.0,0.1378048780487804,0.47208087643713836,-0.496,0.36,0.7579999999999998,1.2539999999999998,NAP,1998-01-15,2007-11-28,26GS7008,164715.0,476710.0
P26G0002,143.0,1998.0,2007.0,10.0,10.0,-2.4023076923076907,0.12971090448851474,-2.6350000000000002,-2.38,-2.22,0.41500000000000004,NAP,1998-01-30,2007-01-28,26GS7801,168050.0,486910.0
P26G0003,147.0,1998.0,2011.0,12.0,14.0,-2.191292517006803,0.09091070516437708,-2.377,-2.17,-2.09,0.2869999999999999,NAP,1998-01-30,2011-06-27,26GS7802,168025.0,486900.0
P26G0004,143.0,1998.0,2007.0,10.0,10.0,-2.300769230769231,0.09658300759681475,-2.486,-2.28,-2.19,0.29600000000000026,NAP,1998-01-30,2007-01-28,26GS7803,167100.0,486910.0
P26G0005,393.0,2001.0,2020.0,19.0,20.0,-2.243536895674301,0.1476567285194728,-2.53,-2.21,-2.0460000000000003,0.48399999999999954,NAP,2001-11-15,2020-11-24,26GS7804,169043.0,486887.0
P26G0006,262.0,2001.0,2015.0,14.0,15.0,-2.1514885496183234,0.08367789606486505,-2.28,-2.145,-2.04,0.23999999999999977,NAP,2001-11-15,2015-02-27,26GS7805,167775.0,486403.0
P26G0007,261.0,2001.0,2015.0,14.0,15.0,-2.402835249042145,0.17596658244491073,-2.69,-2.39,-2.15,0.54,NAP,2001-11-15,2015-02-27,26GS7806,167745.0,486413.0
P26G0008,303.0,2006.0,2020.0,15.0,15.0,-2.688283828382838,0.12678014017546602,-2.88,-2.68,-2.5010000000000003,0.37899999999999956,NAP,2006-07-14,2020-11-24,,169608.0,487080.0
P26G0009,0.0,,,0.0,,,,,,,,NAP,,,,164997.0,481104.0
P26G0010,0.0,,,0.0,,,,,,,,NAP,,,,164935.0,485550.0
P26G0011,0.0,,,0.0,,,,,,,,NAP,,,,165293.0,482412.0
P26G0012,0.0,,,0.0,,,,,,,,NAP,,,,161929.0,486490.0
P26G0013,0.0,,,0.0,,,,,,,,NAP,,,,163770.0,482193.0
P26G0014,0.0,,,0.0,,,,,,,,NAP,,,,164525.0,482655.0
P26G0015,0.0,,,0.0,,,,,,,,NAP,,,,165251.0,482616.0
P26G0016,113.0,2015.0,2020.0,6.0,6.0,-2.23,0.06554714769864946,-2.32,-2.22,-2.15,0.16999999999999993,NAP,2015-03-16,2020-11-24,,167776.0,486396.0
P26G0017,115.0,2015.0,2020.0,6.0,6.0,-2.469999999999998,0.16322409522848616,-2.733,-2.45,-2.25,0.4830000000000001,NAP,2015-03-16,2020-11-24,,167741.0,486411.0
P26H0002,494.0,1978.0,2003.0,26.0,26.0,22.319331983805743,0.08202903006954212,22.206500000000002,22.3,22.45,0.24349999999999739,NAP,1978-12-14,2003-01-14,26HS0074,177180.0,475820.0
P26H0003,334.0,1978.0,1995.0,18.0,18.0,17.605029940119802,0.10180576366449864,17.5,17.6,17.8,0.3000000000000007,NAP,1978-10-12,1995-10-27,26HS0075,177910.0,477320.0
P26H0004,568.0,1978.0,2003.0,26.0,26.0,16.1478697183099,0.07217608244298396,16.1,16.1,16.29,0.18999999999999773,NAP,1978-10-12,2003-05-28,26HS0076,178840.0,477520.0
P26H0005,560.0,1978.0,2003.0,26.0,26.0,19.929053571428547,0.08703214705208513,19.8,19.9,20.0705,0.2704999999999984,NAP,1978-10-12,2003-05-28,26HS0077,179360.0,475980.0
P26H0007,114.0,1991.0,1996.0,6.0,6.0,15.157807017543854,0.13754972566299176,15.016499999999999,15.12,15.3635,0.3470000000000013,NAP,1991-05-02,1996-02-23,26HS7608,178425.0,477975.0
P26H0008,228.0,1991.0,2001.0,11.0,11.0,19.796447368421052,0.12822100909625156,19.55,19.83,19.95,0.3999999999999986,NAP,1991-05-02,2001-12-14,26HS7609,179298.0,476666.0
P26H0009,228.0,1991.0,2001.0,11.0,11.0,17.688947368421044,0.09519623526643944,17.59,17.67,17.892999999999997,0.30299999999999727,NAP,1991-05-02,2001-12-14,26HS7610,179237.0,476596.0
P26H0010,227.0,1991.0,2001.0,11.0,11.0,19.98691629955946,0.08068954515766329,19.873,19.98,20.13,0.2569999999999979,NAP,1991-05-27,2001-12-14,26HS7611,179368.0,475985.0
P26H0011,227.0,1991.0,2001.0,11.0,11.0,20.274801762114535,0.11073899152813706,20.1,20.27,20.45,0.34999999999999787,NAP,1991-05-27,2001-12-14,26HS7612,179632.0,475456.0
P26H0012,259.0,1985.0,2001.0,17.0,17.0,12.602741312741326,0.2264364454527533,12.339,12.68,12.84,0.5009999999999994,NAP,1985-03-14,2001-03-05,26HS7806,170210.0,476625.0
P26H0013,197.0,1985.0,1996.0,12.0,12.0,13.298934010152301,0.1557908747120016,13.148,13.21,13.56,0.4120000000000008,NAP,1985-03-14,1996-06-28,26HS7807,170530.0,476320.0
P26H0014,4492.0,1993.0,2020.0,27.0,28.0,1.581026268922542,0.05994164924155951,1.5,1.57,1.69,0.18999999999999995,NAP,1993-11-15,2020-12-02,26HS7814,176330.0,486795.0
P26H0015,151.0,1993.0,2005.0,13.0,13.0,0.8137086092715234,0.09620544609698378,0.7,0.79,1.0150000000000001,0.31500000000000017,NAP,1993-11-15,2005-02-18,26HS7815,175975.0,487230.0
P26H0016,151.0,1993.0,2005.0,13.0,13.0,0.8699337748344365,0.06113914936429001,0.81,0.86,0.97,0.15999999999999992,NAP,1993-11-15,2005-02-18,26HS7816,176090.0,487310.0
P26H0017,137.0,1993.0,2002.0,10.0,10.0,1.0642335766423352,0.059566110426804576,0.988,1.06,1.16,0.17199999999999993,NAP,1993-11-15,2002-01-31,26HS7817,176365.0,487305.0
P26H0018,152.0,1993.0,2005.0,13.0,13.0,1.0283552631578945,0.4705519431799149,0.6955,0.87,2.46,1.7645,NAP,1993-11-15,2005-02-18,26HS7818,175590.0,486630.0
P26H0019,119.0,1993.0,2005.0,13.0,13.0,1.0502521008403363,0.32561665665780476,0.959,1.08,1.2809999999999995,0.3219999999999995,NAP,1993-11-15,2005-02-18,26HS7819,175600.0,486625.0
P26H0020,93.0,1996.0,2005.0,10.0,10.0,1.652795698924731,0.07226710105119166,1.53,1.66,1.754,0.22399999999999998,NAP,1996-11-28,2005-02-18,26HS7820,176310.0,486930.0
P26H0021,79.0,2008.0,2008.0,1.0,1.0,22.19303797468358,0.05231449351511452,22.13,22.18,22.291,0.16100000000000136,NAP,2008-04-09,2008-06-26,,177180.0,475840.0
P26H0022,0.0,,,0.0,,,,,,,,NAP,,,,177891.0,477336.0
P26H0023,757.0,2008.0,2013.0,6.0,6.0,16.13957727873185,0.09535692299714991,15.96,16.14,16.27,0.3099999999999987,NAP,2008-04-08,2013-01-29,,178830.0,477540.0
P26H0024,866.0,2008.0,2013.0,6.0,6.0,19.957205542725116,0.07448658500001981,19.85,19.94,20.1,0.25,NAP,2008-04-08,2013-01-29,,179365.0,475981.0
P26H0028,982.0,2010.0,2014.0,4.0,5.0,13.495030549898138,0.1974153816417799,13.05,13.56,13.68,0.629999999999999,NAP,2010-01-25,2014-08-14,,177533.0,479873.0
P26H0029,1258.0,2010.0,2014.0,5.0,5.0,13.376963434022256,0.13589562749978415,13.17,13.38,13.6,0.4299999999999997,NAP,2010-01-25,2014-08-14,,177518.0,479788.0
P26H0030,1041.0,2010.0,2013.0,4.0,4.0,13.676128722382286,0.2098971789288945,13.19,13.75,13.89,0.7000000000000011,NAP,2010-01-25,2013-05-19,,177383.0,479717.0
P26H0031,218.0,2014.0,2014.0,1.0,1.0,13.43077981651378,0.10864408197999055,13.2985,13.41,13.61,0.3114999999999988,NAP,2014-01-10,2014-08-15,,177630.0,479755.0
P27A0001,647.0,1955.0,2003.0,42.0,49.0,1.40953632148377,0.2873091260218268,1.0750000000000002,1.46,1.62,0.5449999999999999,NAP,1955-01-28,2003-05-28,27AS0011,185860.0,495290.0
P27A0002,602.0,1981.0,2007.0,27.0,27.0,-2.675132890365451,0.19549944303647537,-3.0,-2.64,-2.3505000000000007,0.6494999999999993,NAP,1981-02-11,2007-11-30,27AS7017,180200.0,493540.0
P27A0003,545.0,1981.0,2007.0,27.0,27.0,-2.4408073394495395,0.19375377022253087,-2.798,-2.39,-2.2,0.5979999999999999,NAP,1981-02-11,2007-11-30,27AS7018,180310.0,493390.0
P27A0004,362.0,1981.0,1997.0,17.0,17.0,-2.143121546961329,0.18038257782304748,-2.4795,-2.09,-1.86,0.6194999999999997,NAP,1981-02-11,1997-12-29,27AS7019,180450.0,493215.0
P27A0005,378.0,1981.0,1997.0,17.0,17.0,-1.981375661375664,0.14360353482793747,-2.2115,-1.99,-1.74,0.47150000000000003,NAP,1981-02-11,1997-12-29,27AS7020,180510.0,493130.0
P27A0006,386.0,1981.0,1997.0,17.0,17.0,-1.9555181347150261,0.1408743234054852,-2.1875,-1.97,-1.74,0.4475,NAP,1981-02-11,1997-12-29,27AS7021,180560.0,493070.0
P27A0007,359.0,1981.0,1997.0,17.0,17.0,-1.8141225626740947,0.16027645989242773,-2.041,-1.84,-1.58,0.46099999999999985,NAP,1981-02-11,1997-12-29,27AS7022,180200.0,493045.0
P27A0008,357.0,1981.0,1997.0,17.0,17.0,-2.045826330532214,0.18030000928923828,-2.34,-2.0,-1.7780000000000002,0.5619999999999996,NAP,1981-02-11,1997-12-29,27AS7023,180175.0,493075.0
P27A0009,361.0,1981.0,1997.0,17.0,17.0,-2.0674792243767324,0.1869314052309535,-2.38,-2.02,-1.78,0.5999999999999999,NAP,1981-02-11,1997-12-29,27AS7024,180160.0,493095.0
P27A0010,549.0,1981.0,2007.0,27.0,27.0,-2.3265027322404377,0.18344177682638727,-2.656,-2.31,-2.09,0.5660000000000003,NAP,1981-02-11,2007-11-30,27AS7025,180100.0,493170.0
P27A0011,595.0,1981.0,2007.0,27.0,27.0,-2.4643529411764713,0.26003957832130764,-2.92,-2.43,-2.15,0.77,NAP,1981-02-11,2007-11-30,27AS7026,180050.0,493240.0
P27A0012,43.0,2006.0,2012.0,5.0,7.0,7.525581395348838,0.01608050070018191,7.51,7.52,7.55,0.040000000000000036,NAP,2006-06-10,2012-01-09,,184393.0,488800.0
P27A0013,0.0,,,0.0,,,,,,,,NAP,,,,184393.0,488800.0
P27A0014,0.0,,,0.0,,,,,,,,NAP,,,,180403.0,495372.0
P27B0001,341.0,1994.0,2013.0,20.0,20.0,1.3373900293255143,0.3787105721124047,1.05,1.29,1.41,0.3599999999999999,NAP,1994-02-28,2013-03-12,27BS9001,195440.0,497940.0
P27D0001,88.0,1965.0,1971.0,7.0,7.0,15.244886363636367,0.37522405358215627,14.743500000000001,15.2,15.9025,1.158999999999999,NAP,1965-01-28,1971-04-29,27DS0004,195220.0,487200.0
P27D0002,687.0,1990.0,2020.0,31.0,31.0,19.35855895196509,0.04783160089711704,19.29,19.35,19.45,0.16000000000000014,NAP,1990-05-14,2020-10-28,27DS7614,191990.0,483680.0
P27D0003,95.0,1990.0,1994.0,5.0,5.0,18.891368421052658,0.05464801346014318,18.84,18.88,18.963,0.12300000000000111,NAP,1990-05-14,1994-09-28,27DS7615,191870.0,482900.0
P27D0004,81.0,1997.0,2002.0,6.0,6.0,4.703456790123461,0.09755973162410767,4.64,4.7,4.76,0.1200000000000001,NAP,1997-12-28,2002-04-26,27DS7635,197505.0,481490.0
P27D0005,334.0,1997.0,2013.0,17.0,17.0,5.664131736526943,0.196330436384758,5.3165000000000004,5.69,5.8835,0.5669999999999993,NAP,1997-12-28,2013-12-28,27DS7636,197095.0,481670.0
P27D0006,314.0,1997.0,2013.0,17.0,17.0,4.9753821656051,0.12968632764744992,4.82,4.92,5.21,0.3899999999999997,NAP,1997-12-28,2013-12-28,27DS7637,197030.0,481180.0
P27E0005,187.0,1989.0,2003.0,15.0,15.0,1.2863636363636373,0.2817106659601976,0.863,1.29,1.7369999999999999,0.8739999999999999,NAP,1989-01-13,2003-08-15,27ES7616,202290.0,495070.0
P27E0006,294.0,1989.0,2014.0,26.0,26.0,0.6776870748299311,0.38576650000825097,0.1,0.59,1.39,1.2899999999999998,NAP,1989-01-13,2014-01-14,27ES7617,202930.0,496550.0
P27E0007,76.0,1990.0,2011.0,19.0,22.0,1.9207894736842108,0.13775111041676813,1.81,1.875,2.265,0.45500000000000007,NAP,1990-02-28,2011-12-19,27ES7618,202420.0,496750.0
P27E0009,721.0,1990.0,2020.0,31.0,31.0,0.36474341192787796,0.1334508728334485,0.17,0.35,0.59,0.41999999999999993,NAP,1990-03-14,2020-11-28,27ES7804,209808.0,495897.0
P27E0011,14.0,1990.0,1990.0,1.0,1.0,0.3,0.051738989910154576,0.23,0.28,0.3835,0.1535,NAP,1990-03-14,1990-12-28,27ES7805,209777.0,496079.0
P27E0013,204.0,1990.0,1998.0,9.0,9.0,0.2683333333333334,0.07006799418795867,0.17,0.27,0.36849999999999994,0.19849999999999993,NAP,1990-03-14,1998-08-28,27ES7806,209537.0,496152.0
P27E0014,19.0,1990.0,1991.0,2.0,2.0,0.29105263157894745,0.06488406214524362,0.20700000000000002,0.33,0.3349999999999999,0.1279999999999999,NAP,1990-03-14,1991-03-14,27ES7807,209515.0,496150.0
P27E0015,688.0,1991.0,2020.0,30.0,30.0,0.24803779069767448,0.09153590793612748,0.11,0.25,0.41,0.3,NAP,1991-03-28,2020-11-28,27ES7807,209705.0,496025.0
P27E0016,522.0,1998.0,2020.0,23.0,23.0,0.536015325670499,0.08340535198487543,0.38,0.57,0.63,0.25,NAP,1998-09-14,2020-11-28,27ES7808,209825.0,496175.0
P27E0017,521.0,1998.0,2020.0,23.0,23.0,0.3045489443378122,0.07485780111856426,0.19,0.3,0.42,0.22999999999999998,NAP,1998-09-14,2020-11-28,27ES7809,209500.0,496150.0
P27E0018,183.0,2006.0,2007.0,2.0,2.0,2.1804371584699456,0.8112666972064594,1.092,2.05,3.6860000000000004,2.5940000000000003,NAP,2006-10-05,2007-04-05,,202908.0,487622.0
P27E0019,1814.0,2008.0,2014.0,7.0,7.0,0.5364167585446532,0.16160855263881396,0.25650000000000006,0.57,0.76,0.5035,NAP,2008-10-23,2014-10-01,,205305.0,494795.0
P27E0020,1338.0,2008.0,2012.0,5.0,5.0,0.9457997010463359,0.08968904279685624,0.79,0.95,1.08,0.29000000000000004,NAP,2008-10-23,2012-06-21,,204943.0,494734.0
P27E0023,1408.0,2012.0,2017.0,6.0,6.0,-0.12889204545454558,0.12858110250913832,-0.32,-0.14,0.1,0.42000000000000004,NAP,2012-02-16,2017-03-15,,206778.0,496572.0
P27F0001,84.0,1994.0,2004.0,7.0,11.0,5.446071428571431,0.06952537643924654,5.35,5.46,5.5685,0.21850000000000058,NAP,1994-04-28,2004-03-29,27FS7000,219980.0,493940.0
P27F0002,213.0,1997.0,2007.0,11.0,11.0,4.4374178403755895,0.06868302268208631,4.35,4.44,4.553999999999999,0.20399999999999974,NAP,1997-05-14,2007-08-28,27FS7812,217900.0,493061.0
P27F0003,236.0,1997.0,2007.0,11.0,11.0,3.954152542372877,0.22889494485624373,3.555,4.01,4.22,0.6649999999999996,NAP,1997-05-14,2007-10-28,27FS7813,218245.0,493305.0
P27F0005,712.0,1990.0,2020.0,31.0,31.0,0.5172752808988763,0.1594448616824613,0.31,0.49,0.82,0.51,NAP,1990-03-14,2020-11-28,27FS7814,210304.0,495990.0
P27F0006,521.0,1998.0,2020.0,23.0,23.0,0.5781765834932832,0.047772855068353895,0.49,0.59,0.63,0.14,NAP,1998-09-14,2020-11-28,27FS7815,210050.0,496200.0
P27F0007,208.0,2010.0,2020.0,11.0,11.0,2.721923076923079,0.0792242207032821,2.6,2.725,2.8364999999999996,0.2364999999999995,NAP,2010-07-14,2020-04-28,,214985.0,493194.0
P27F0008,137.0,2013.0,2020.0,8.0,8.0,2.7117518248175174,0.09410489930843893,2.6,2.72,2.832,0.23199999999999976,NAP,2013-07-28,2020-04-28,,215003.0,493192.0
P27G0001,104.0,1988.0,1995.0,8.0,8.0,2.7171153846153837,0.46730309300483935,1.8475000000000001,2.78,3.3554999999999997,1.5079999999999996,NAP,1988-11-14,1995-01-30,27GS7008,206910.0,481425.0
P27G0002,78.0,1988.0,1995.0,8.0,8.0,2.822179487179487,0.14019140381503317,2.657,2.8,3.11,0.45299999999999985,NAP,1988-07-17,1995-01-30,27GS7009,206995.0,480590.0
P27G0003,35.0,1988.0,1992.0,5.0,5.0,2.576857142857143,0.12383032576809258,2.437,2.54,2.8569999999999998,0.41999999999999993,NAP,1988-07-17,1992-10-28,27GS7010,206950.0,480710.0
P27G0004,71.0,1988.0,1994.0,7.0,7.0,2.5650704225352112,0.15529578450204182,2.38,2.53,2.8099999999999996,0.4299999999999997,NAP,1988-07-17,1994-10-27,27GS7011,206950.0,480710.0
P27G0005,124.0,1988.0,1995.0,8.0,8.0,2.9906451612903227,0.3056799482946251,2.5115,3.0,3.45,0.9385000000000003,NAP,1988-05-30,1995-01-30,27GS7012,206295.0,481080.0
P27G0006,90.0,1988.0,1994.0,7.0,7.0,2.618555555555555,0.11778442611909584,2.5,2.62,2.781,0.28100000000000014,NAP,1988-05-30,1994-11-14,27GS7013,206420.0,481300.0
