location,date,remark
P41E0043,2016-12-02,drift logger
P41E0043,2016-12-03,drift logger
P41E0043,2016-12-04,drift logger
P41E0043,2016-12-05,drift logger
P41E0043,2016-12-06,drift logger
P41E0043,2016-12-07,drift logger
P41E0043,2016-12-08,drift logger
P41E0043,2016-12-09,drift logger
P41E0043,2016-12-10,drift logger
P41E0043,2016-12-11,drift logger
P41E0043,2016-12-12,drift logger
P41E0043,2016-12-13,drift logger
P41E0043,2016-12-14,drift logger
P41E0043,2016-12-15,drift logger
P41E0043,2016-12-16,drift logger
P41E0043,2016-12-17,drift logger
P41E0043,2016-12-18,drift logger
P41E0043,2016-12-19,drift logger
P41E0043,2016-12-20,drift logger
P41E0043,2016-12-21,drift logger
P41E0043,2016-12-22,drift logger
P41E0043,2016-12-23,drift logger
P41E0043,2016-12-24,drift logger
P41E0043,2016-12-25,drift logger
P41E0043,2016-12-26,drift logger
P41E0043,2016-12-27,drift logger
P41E0043,2016-12-28,drift logger
P41E0043,2016-12-29,drift logger
P41E0043,2016-12-30,drift logger
P41E0043,2016-12-31,drift logger
P41E0043,2017-01-01,drift logger
P41E0043,2017-01-02,drift logger
P41E0043,2017-01-03,drift logger
P41E0043,2017-01-04,drift logger
P41E0043,2017-01-05,drift logger
P41E0043,2017-01-06,drift logger
P41E0043,2017-01-07,drift logger
P41E0043,2017-01-08,drift logger
P41E0043,2017-01-09,drift logger
P41E0043,2017-01-10,drift logger
P41E0043,2017-01-11,drift logger
P41E0043,2017-01-12,drift logger
P41E0043,2017-01-13,drift logger
P41E0043,2017-01-14,drift logger
P41E0043,2017-01-15,drift logger
P41E0043,2017-01-16,drift logger
P41E0043,2017-01-17,drift logger
P41E0043,2017-01-18,drift logger
P41E0043,2017-01-19,drift logger
P41E0043,2017-01-20,drift logger
P41E0043,2017-01-21,drift logger
P41E0043,2017-01-22,drift logger
P41E0043,2017-01-23,drift logger
P41E0043,2017-01-24,droog
P41E0043,2017-01-25,droog
P41E0043,2017-01-26,droog
P41E0043,2017-01-27,droog
P41E0043,2017-01-28,droog
P41E0043,2017-01-29,drift logger
P41E0043,2017-01-30,drift logger
P41E0043,2017-01-31,drift logger
P41E0043,2017-02-01,drift logger
P41E0043,2017-02-02,drift logger
P41E0043,2017-02-03,drift logger
P41E0043,2017-02-04,drift logger
P41E0043,2017-02-05,drift logger
P41E0043,2017-02-06,drift logger
P41E0043,2017-02-07,drift logger
P41E0043,2017-02-08,drift logger
P41E0043,2017-02-09,drift logger
P41E0043,2017-02-10,drift logger
P41E0043,2017-02-11,drift logger
P41E0043,2017-02-12,drift logger
P41E0043,2017-02-13,drift logger
P41E0043,2017-02-14,drift logger
P41E0043,2017-02-15,drift logger
P41E0043,2017-02-16,drift logger
P41E0043,2017-02-17,drift logger
P41E0043,2017-02-18,drift logger
P41E0043,2017-02-19,drift logger
P41E0043,2017-02-20,drift logger
P41E0043,2017-02-21,drift logger
P41E0043,2017-02-22,drift logger
P41E0043,2017-02-23,drift logger
P41E0043,2017-02-24,drift logger
P41E0043,2017-02-25,drift logger
P41E0043,2017-02-26,drift logger
P41E0043,2017-02-27,drift logger
P41E0043,2017-02-28,drift logger
P41E0043,2017-03-01,drift logger
P41E0043,2017-03-02,drift logger
P41E0043,2017-03-03,drift logger
P41E0043,2017-03-04,drift logger
P41E0043,2017-03-05,drift logger
P41E0043,2017-03-06,drift logger
P41E0043,2017-03-07,drift logger
P41E0043,2017-03-08,drift logger
P41E0043,2017-03-09,drift logger
P41E0043,2017-03-10,drift logger
P41E0043,2017-03-11,drift logger
P41E0043,2017-03-12,drift logger
P41E0043,2017-03-13,drift logger
P41E0043,2017-03-14,drift logger
P41E0043,2017-03-15,drift logger
P41E0043,2017-03-16,drift logger
P41E0043,2017-03-17,drift logger
P41E0043,2017-03-18,drift logger
P41E0043,2017-03-19,drift logger
P41E0043,2017-03-20,drift logger
P41E0043,2017-03-21,drift logger
P41E0043,2017-03-22,drift logger
P41E0043,2017-03-23,drift logger
P41E0043,2017-03-24,drift logger
P41E0043,2017-03-25,drift logger
P41E0043,2017-03-26,drift logger
P41E0043,2017-03-27,drift logger
P41E0043,2017-03-28,drift logger
P41E0043,2017-03-29,drift logger
P41E0043,2017-03-30,drift logger
P41E0043,2017-03-31,drift logger
P41E0043,2017-04-01,drift logger
P41E0043,2017-04-02,drift logger
P41E0043,2017-04-03,drift logger
P41E0043,2017-04-04,drift logger
P41E0043,2017-04-05,drift logger
P41E0043,2017-04-06,droog
P41E0043,2017-04-07,droog
P41E0043,2017-04-08,droog
P41E0043,2017-04-09,drift logger
P41E0043,2017-04-10,droog
P41E0043,2017-04-11,droog
P41E0043,2017-04-12,droog
P41E0043,2017-04-13,droog
P41E0043,2017-04-14,droog
P41E0043,2017-04-15,droog
P41E0043,2017-04-16,droog
P41E0043,2017-04-17,droog
P41E0043,2017-04-18,droog
P41E0043,2017-04-19,droog
P41E0043,2017-04-20,droog
P41E0043,2017-04-21,droog
P41E0043,2017-04-22,droog
P41E0043,2017-04-23,droog
P41E0043,2017-04-24,droog
P41E0043,2017-04-25,droog
P41E0043,2017-04-26,droog
P41E0043,2017-04-27,droog
P41E0043,2017-04-28,droog
P41E0043,2017-04-29,droog
P41E0043,2017-04-30,droog
P41E0043,2017-05-01,droog
P41E0043,2017-05-02,droog
P41E0043,2017-05-03,droog
P41E0043,2017-05-04,droog
P41E0043,2017-05-05,droog
P41E0043,2017-05-06,droog
P41E0043,2017-05-07,droog
P41E0043,2017-05-08,droog
P41E0043,2017-05-09,droog
P41E0043,2017-05-10,droog
P41E0043,2017-05-11,droog
P41E0043,2017-05-12,drift logger
P41E0043,2017-05-13,drift logger
P41E0043,2017-05-14,droog
P41E0043,2017-05-15,droog
P41E0043,2017-05-16,drift logger
P41E0043,2017-05-17,drift logger
P41E0043,2017-05-18,drift logger
P41E0043,2017-05-19,droog
P41E0043,2017-05-20,droog
P41E0043,2017-05-21,droog
P41E0043,2017-05-22,droog
P41E0043,2017-05-23,droog
P41E0043,2017-05-24,droog
P41E0043,2017-05-25,droog
P41E0043,2017-05-26,droog
P41E0043,2017-05-27,drift logger
P41E0043,2017-05-28,drift logger
P41E0043,2017-05-29,drift logger
P41E0043,2017-05-30,drift logger
P41E0043,2017-05-31,drift logger
P41E0043,2017-06-01,drift logger
P41E0043,2017-06-02,drift logger
P41E0043,2017-06-03,drift logger
P41E0043,2017-06-04,drift logger
P41E0043,2017-06-05,drift logger
P41E0043,2017-06-06,droog
P41E0043,2017-06-07,droog
P41E0043,2017-06-08,droog
P41E0043,2017-06-09,droog
P41E0043,2017-06-10,drift logger
P41E0043,2017-06-11,drift logger
P41E0043,2017-06-12,drift logger
P41E0043,2017-06-13,drift logger
P41E0043,2017-06-14,drift logger
P41E0043,2017-06-15,drift logger
P41E0043,2017-06-16,drift logger
P41E0043,2017-06-17,drift logger
P41E0043,2017-06-18,drift logger
P41E0043,2017-06-19,drift logger
P41E0043,2017-06-20,drift logger
P41E0043,2017-06-21,drift logger
P41E0043,2017-06-22,drift logger
P41E0043,2017-06-23,drift logger
P41E0043,2017-06-24,drift logger
P41E0043,2017-06-25,drift logger
P41E0043,2017-06-26,drift logger
P41E0043,2017-06-27,drift logger
P41E0043,2017-06-28,drift logger
P41E0043,2017-06-29,drift logger
P41E0043,2017-06-30,drift logger
P41E0043,2017-07-01,drift logger
P41E0043,2017-07-02,drift logger
P41E0043,2017-07-03,drift logger
P41E0043,2017-07-04,drift logger
P41E0043,2017-07-05,drift logger
P41E0043,2017-07-06,drift logger
P41E0043,2017-07-07,drift logger
P41E0043,2017-07-08,drift logger
P41E0043,2017-07-09,drift logger
P41E0043,2017-07-10,drift logger
P41E0043,2017-07-11,drift logger
P41E0043,2017-07-12,drift logger
P41E0043,2017-07-13,drift logger
P41E0043,2017-07-14,drift logger
P41E0043,2017-07-15,drift logger
P41E0043,2017-07-16,drift logger
P41E0043,2017-07-17,drift logger
P41E0043,2017-07-18,drift logger
P41E0043,2017-07-19,drift logger
P41E0043,2017-07-20,drift logger
P41E0043,2017-07-21,drift logger
P41E0043,2017-07-22,drift logger
P41E0043,2017-07-23,drift logger
P41E0043,2017-07-24,drift logger
P41E0043,2017-07-25,drift logger
P41E0043,2017-07-26,drift logger
P41E0043,2017-07-27,drift logger
P41E0043,2017-07-28,drift logger
P41E0043,2017-07-29,drift logger
P41E0043,2017-07-30,drift logger
P41E0043,2017-07-31,drift logger
P41E0043,2017-08-01,drift logger
P41E0043,2017-08-02,drift logger
P41E0043,2017-08-03,drift logger
P41E0043,2017-08-04,drift logger
P41E0043,2017-08-05,drift logger
P41E0043,2017-08-06,drift logger
P41E0043,2017-08-07,drift logger
P41E0043,2017-08-08,drift logger
P41E0043,2017-08-09,drift logger
P41E0043,2017-08-10,drift logger
P41E0043,2017-08-11,drift logger
P41E0043,2017-08-12,drift logger
P41E0043,2017-08-13,drift logger
P41E0043,2017-08-14,drift logger
P41E0043,2017-08-15,drift logger
P41E0043,2017-08-16,drift logger
P41E0043,2017-08-17,drift logger
P41E0043,2017-08-18,drift logger
P41E0043,2017-08-19,drift logger
P41E0043,2017-08-20,drift logger
P41E0043,2017-08-21,drift logger
P41E0043,2017-08-22,drift logger
P41E0043,2017-08-23,drift logger
P41E0043,2017-08-24,drift logger
P41E0043,2017-08-25,drift logger
P41E0043,2017-08-26,drift logger
P41E0043,2017-08-27,drift logger
P41E0043,2017-08-28,drift logger
P41E0043,2017-08-29,drift logger
P41E0043,2017-08-30,drift logger
P41E0043,2017-08-31,drift logger
P41E0043,2017-09-01,drift logger
P41E0043,2017-09-02,drift logger
P41E0043,2017-09-03,drift logger
P41E0043,2017-09-04,drift logger
P41E0043,2017-09-05,drift logger
P41E0043,2017-09-06,drift logger
P41E0043,2017-09-07,drift logger
P41E0043,2017-09-08,drift logger
P41E0043,2017-09-09,drift logger
P41E0043,2017-09-10,drift logger
P41E0043,2017-09-11,drift logger
P41E0043,2017-09-12,drift logger
P41E0043,2017-09-13,drift logger
P41E0043,2017-09-14,drift logger
P41E0043,2017-09-15,drift logger
P41E0043,2017-09-16,drift logger
P41E0043,2017-09-17,drift logger
P41E0043,2017-09-18,drift logger
P41E0043,2017-09-19,drift logger
P41E0043,2017-09-20,drift logger
P41E0043,2017-09-21,drift logger
P41E0043,2017-09-22,drift logger
P41E0043,2017-09-23,drift logger
P41E0043,2017-09-24,drift logger
P41E0043,2017-09-25,drift logger
P41E0043,2017-09-26,drift logger
P41E0043,2017-09-27,drift logger
P41E0043,2017-09-28,drift logger
P41E0043,2017-09-29,drift logger
P41E0043,2017-09-30,drift logger
P41E0043,2017-10-01,drift logger
P41E0043,2017-10-02,drift logger
P41E0043,2017-10-03,drift logger
P41E0043,2017-10-04,drift logger
P41E0043,2017-10-05,drift logger
P41E0043,2017-10-06,drift logger
P41E0043,2017-10-07,drift logger
P41E0043,2017-10-08,drift logger
P41E0043,2017-10-09,drift logger
P41E0043,2017-10-10,drift logger
P41E0043,2017-10-11,drift logger
P41E0043,2017-10-12,drift logger
P41E0043,2017-10-13,drift logger
P41E0043,2017-10-14,drift logger
P41E0043,2017-10-15,drift logger
P41E0043,2017-10-16,drift logger
P41E0043,2017-10-17,drift logger
P41E0043,2017-10-18,drift logger
P41E0043,2017-10-19,drift logger
P41E0043,2017-10-20,drift logger
P41E0043,2017-10-21,drift logger
P41E0043,2017-10-22,drift logger
P41E0043,2017-10-23,drift logger
P41E0043,2017-10-24,drift logger
P41E0043,2017-10-25,drift logger
P41E0043,2017-10-26,drift logger
P41E0043,2017-10-27,drift logger
P41E0043,2017-10-28,drift logger
P41E0043,2017-10-29,drift logger
P41E0043,2017-10-30,drift logger
P41E0043,2017-10-31,drift logger
P41E0043,2017-11-01,drift logger
P41E0043,2017-11-02,drift logger
P41E0043,2017-11-03,drift logger
P41E0043,2017-11-04,drift logger
P41E0043,2017-11-05,drift logger
P41E0043,2017-11-06,drift logger
P41E0043,2017-11-07,drift logger
P41E0043,2017-11-08,droog
P41E0043,2017-11-09,drift logger
P41E0043,2017-11-10,drift logger
P41E0043,2017-11-11,drift logger
P41E0043,2017-11-12,drift logger
P41E0043,2017-11-13,drift logger
P41E0043,2017-11-14,drift logger
P41E0043,2017-11-15,drift logger
P41E0043,2017-11-16,drift logger
P41E0043,2017-11-17,droog
P41E0043,2017-11-18,drift logger
P41E0043,2017-11-19,drift logger
P41E0043,2017-11-20,drift logger
P41E0043,2017-11-21,drift logger
P41E0043,2017-11-22,drift logger
P41E0043,2017-11-23,drift logger
P41E0043,2017-11-24,drift logger
P41E0043,2017-11-25,drift logger
P41E0043,2017-11-26,drift logger
P41E0043,2017-11-27,drift logger
P41E0043,2017-11-28,drift logger
P41E0043,2017-11-29,drift logger
P41E0043,2017-11-30,drift logger
P41E0043,2017-12-01,drift logger
P41E0043,2017-12-02,drift logger
P41E0043,2017-12-03,drift logger
P41E0043,2017-12-04,drift logger
P41E0043,2017-12-05,drift logger
P41E0043,2017-12-06,drift logger
P41E0043,2017-12-07,drift logger
P41E0043,2017-12-08,drift logger
P41E0043,2017-12-09,drift logger
P41E0043,2017-12-10,drift logger
P41E0043,2017-12-11,drift logger
P41E0043,2017-12-12,drift logger
P41E0043,2017-12-13,drift logger
P41E0043,2017-12-14,drift logger
P41E0043,2017-12-15,drift logger
P41E0043,2017-12-16,drift logger
P41E0043,2017-12-17,drift logger
P41E0043,2017-12-18,drift logger
P41E0043,2017-12-19,drift logger
P41E0043,2017-12-20,drift logger
P41E0043,2017-12-21,drift logger
P41E0043,2017-12-22,drift logger
P41E0043,2017-12-23,drift logger
P41E0043,2017-12-24,drift logger
P41E0043,2017-12-25,drift logger
P41E0043,2017-12-26,drift logger
P41E0043,2017-12-27,drift logger
P41E0043,2017-12-28,drift logger
P41E0043,2017-12-29,drift logger
P41E0043,2017-12-30,drift logger
P41E0043,2017-12-31,drift logger
P41E0043,2018-01-01,drift logger
P41E0043,2018-01-02,drift logger
P41E0043,2018-01-03,drift logger
P41E0043,2018-01-04,drift logger
P41E0043,2018-01-05,drift logger
P41E0043,2018-01-06,drift logger
P41E0043,2018-01-07,drift logger
P41E0043,2018-01-08,drift logger
P41E0043,2018-01-09,drift logger
P41E0043,2018-01-10,drift logger
P41E0043,2018-01-11,drift logger
P41E0043,2018-01-12,drift logger
P41E0043,2018-01-13,drift logger
P41E0043,2018-01-14,drift logger
P41E0043,2018-01-15,drift logger
P41E0043,2018-01-16,drift logger
P41E0043,2018-01-17,drift logger
P41E0043,2018-01-18,drift logger
P41E0043,2018-01-19,drift logger
P41E0043,2018-01-20,drift logger
P41E0043,2018-01-21,drift logger
P41E0043,2018-01-22,drift logger
P41E0043,2018-01-23,drift logger
P41E0043,2018-01-24,drift logger
P41E0043,2018-01-25,drift logger
P41E0043,2018-01-26,drift logger
P41E0043,2018-01-27,drift logger
P41E0043,2018-01-28,drift logger
P41E0043,2018-01-29,drift logger
P41E0043,2018-01-30,drift logger
P41E0043,2018-01-31,drift logger
P41E0043,2018-02-01,drift logger
P41E0043,2018-02-02,drift logger
P41E0043,2018-02-03,drift logger
P41E0043,2018-02-04,drift logger
P41E0043,2018-02-05,drift logger
P41E0043,2018-02-06,drift logger
P41E0043,2018-02-07,drift logger
P41E0043,2018-02-08,drift logger
P41E0043,2018-02-09,drift logger
P41E0043,2018-02-10,drift logger
P41E0043,2018-02-11,drift logger
P41E0043,2018-02-12,drift logger
P41E0043,2018-02-13,drift logger
P41E0043,2018-02-14,drift logger
P41E0043,2018-02-15,drift logger
P41E0043,2018-02-16,drift logger
P41E0043,2018-02-17,drift logger
P41E0043,2018-02-18,drift logger
P41E0043,2018-02-19,drift logger
P41E0043,2018-02-20,drift logger
P41E0043,2018-02-21,drift logger
P41E0043,2018-02-22,drift logger
P41E0043,2018-02-23,drift logger
P41E0043,2018-02-24,drift logger
P41E0043,2018-02-25,drift logger
P41E0043,2018-02-26,drift logger
P41E0043,2018-02-27,drift logger
P41E0043,2018-02-28,drift logger
P41E0043,2018-03-01,foute meting
P41E0043,2018-03-02,foute meting
P41E0043,2018-03-03,foute meting
P41E0043,2018-03-04,foute meting
P41E0043,2018-03-05,foute meting
P41E0043,2018-03-06,foute meting
P41E0043,2018-03-07,drift logger
P41E0043,2018-03-08,drift logger
P41E0043,2018-03-09,drift logger
P41E0043,2018-03-10,drift logger
P41E0043,2018-03-11,drift logger
P41E0043,2018-03-12,drift logger
P41E0043,2018-03-13,drift logger
P41E0043,2018-03-14,drift logger
P41E0043,2018-03-15,drift logger
P41E0043,2018-05-07,droog
P41E0043,2018-05-08,droog
P41E0043,2018-05-09,droog
P41E0043,2018-05-10,droog
P41E0043,2018-05-11,droog
P41E0043,2018-05-12,droog
P41E0043,2018-05-13,droog
P41E0043,2018-05-14,droog
P41E0043,2018-05-15,droog
P41E0043,2018-05-16,droog
P41E0043,2018-05-17,droog
P41E0043,2018-05-18,droog
P41E0043,2018-05-19,droog
P41E0043,2018-05-20,droog
P41E0043,2018-05-21,droog
P41E0043,2018-05-22,droog
P41E0043,2018-05-23,droog
P41E0043,2018-05-24,droog
P41E0043,2018-05-25,droog
P41E0043,2018-05-26,droog
P41E0043,2018-05-27,droog
P41E0043,2018-05-28,droog
P41E0043,2018-05-29,droog
P41E0043,2018-05-30,droog
P41E0043,2018-05-31,droog
P41E0043,2018-06-01,droog
P41E0043,2018-06-02,droog
P41E0043,2018-06-03,droog
P41E0043,2018-06-04,droog
P41E0043,2018-06-05,droog
P41E0043,2018-06-06,droog
P41E0043,2018-06-07,droog
P41E0043,2018-06-08,droog
P41E0043,2018-06-09,droog
P41E0043,2018-06-10,droog
P41E0043,2018-06-11,droog
P41E0043,2018-06-12,droog
P41E0043,2018-06-13,droog
P41E0043,2018-06-14,droog
P41E0043,2018-06-15,droog
P41E0043,2018-06-16,droog
P41E0043,2018-06-17,droog
P41E0043,2018-06-18,droog
P41E0043,2018-06-19,droog
P41E0043,2018-06-20,droog
P41E0043,2018-06-21,droog
P41E0043,2018-06-22,droog
P41E0043,2018-06-23,droog
P41E0043,2018-06-24,droog
P41E0043,2018-06-25,droog
P41E0043,2018-06-26,droog
P41E0043,2018-06-27,droog
P41E0043,2018-06-28,droog
P41E0043,2018-06-29,droog
P41E0043,2018-06-30,droog
P41E0043,2018-07-01,droog
P41E0043,2018-07-02,droog
P41E0043,2018-07-03,droog
P41E0043,2018-07-04,droog
P41E0043,2018-07-05,droog
P41E0043,2018-07-06,droog
P41E0043,2018-07-07,droog
P41E0043,2018-07-08,droog
P41E0043,2018-07-09,droog
P41E0043,2018-07-10,droog
P41E0043,2018-07-11,droog
P41E0043,2018-07-12,droog
P41E0043,2018-07-13,droog
P41E0043,2018-07-14,droog
P41E0043,2018-07-15,droog
P41E0043,2018-07-16,droog
P41E0043,2018-07-17,droog
P41E0043,2018-07-18,droog
P41E0043,2018-07-19,droog
P41E0043,2018-07-20,droog
P41E0043,2018-07-21,droog
P41E0043,2018-07-22,droog
P41E0043,2018-07-23,droog
P41E0043,2018-07-24,droog
P41E0043,2018-07-25,droog
P41E0043,2018-07-26,droog
P41E0043,2018-07-27,droog
P41E0043,2018-07-28,droog
P41E0043,2018-07-29,droog
P41E0043,2018-07-30,droog
P41E0043,2018-07-31,droog
P41E0043,2018-08-01,droog
P41E0043,2018-08-02,droog
P41E0043,2018-08-03,droog
P41E0043,2018-08-04,droog
P41E0043,2018-08-05,droog
P41E0043,2018-08-06,droog
P41E0043,2018-08-07,droog
P41E0043,2018-08-08,droog
P41E0043,2018-08-09,droog
P41E0043,2018-08-10,droog
P41E0043,2018-08-11,droog
P41E0043,2018-08-12,droog
P41E0043,2018-08-13,droog
P41E0043,2018-08-14,droog
P41E0043,2018-08-15,droog
P41E0043,2018-08-16,droog
P41E0043,2018-08-17,droog
P41E0043,2018-08-18,droog
P41E0043,2018-08-19,droog
P41E0043,2018-08-20,droog
P41E0043,2018-08-21,droog
P41E0043,2018-08-22,droog
P41E0043,2018-08-23,droog
P41E0043,2018-08-24,droog
P41E0043,2018-08-25,droog
P41E0043,2018-08-26,droog
P41E0043,2018-08-27,droog
P41E0043,2018-08-28,droog
P41E0043,2018-08-29,droog
P41E0043,2018-08-30,droog
P41E0043,2018-08-31,droog
P41E0043,2018-09-01,droog
P41E0043,2018-09-02,droog
P41E0043,2018-09-03,droog
P41E0043,2018-09-04,droog
P41E0043,2018-09-05,droog
P41E0043,2018-09-06,droog
P41E0043,2018-09-07,droog
P41E0043,2018-09-08,droog
P41E0043,2018-09-09,droog
P41E0043,2018-09-10,droog
P41E0043,2018-09-11,droog
P41E0043,2018-09-12,droog
P41E0043,2018-09-13,droog
P41E0043,2018-09-14,droog
P41E0043,2018-09-15,droog
P41E0043,2018-09-16,droog
P41E0043,2018-09-17,droog
P41E0043,2018-09-18,droog
P41E0043,2018-09-19,droog
P41E0043,2018-09-20,droog
P41E0043,2018-09-21,droog
P41E0043,2018-09-22,droog
P41E0043,2018-09-23,droog
P41E0043,2018-09-24,droog
P41E0043,2018-09-25,droog
P41E0043,2018-09-26,droog
P41E0043,2018-09-27,droog
P41E0043,2018-09-28,droog
P41E0043,2018-09-29,droog
P41E0043,2018-09-30,droog
P41E0043,2018-10-01,droog
P41E0043,2018-10-02,droog
P41E0043,2018-10-03,droog
P41E0043,2018-10-04,droog
P41E0043,2018-10-05,droog
P41E0043,2018-10-06,droog
P41E0043,2018-10-07,droog
P41E0043,2018-10-08,droog
P41E0043,2018-10-09,droog
P41E0043,2018-10-10,droog
P41E0043,2018-10-11,droog
P41E0043,2018-10-12,droog
P41E0043,2018-10-13,droog
P41E0043,2018-10-14,droog
P41E0043,2018-10-15,droog
P41E0043,2018-10-16,droog
P41E0043,2018-10-17,droog
P41E0043,2018-10-18,droog
P41E0043,2018-10-19,droog
P41E0043,2018-10-20,droog
P41E0043,2018-10-21,droog
P41E0043,2018-10-22,droog
P41E0043,2018-10-23,droog
P41E0043,2018-10-24,droog
P41E0043,2018-10-25,droog
P41E0043,2018-10-26,droog
P41E0043,2018-10-27,droog
P41E0043,2018-10-28,droog
P41E0043,2018-10-29,droog
P41E0043,2018-10-30,droog
P41E0043,2018-10-31,droog
P41E0043,2018-11-01,droog
P41E0043,2018-11-02,droog
P41E0043,2018-11-03,droog
